Name,Description,IsProperty,IsActive,RowGUID,OwnerID,ItemID
"Exempted positions subject to prudential filters",,0,-1,"{B4EC78A2-D731-364B-9C1AD5BEAEE5A9EA}",1012,1012409724
"Exempted positions other than exactly matching offseting positions, subject to hedge accounting and subject to prudential filters",,0,-1,"{1AAE3A7A-1B42-1247-8BF0884F938493E6}",1012,1012409725
"Valuation positions included in threshold computation",,0,-1,"{818D2D80-E339-DF4E-BAAB44C60D211B3F}",1012,1012409726
"Valuation positions included in threshold computation assessed to have zero value",,0,-1,"{78F883F7-4C73-C749-AF7DA4A9318C4954}",1012,1012409727
"Type and nature of sensitivity",,-1,-1,"{DF4FC6A9-1E49-C64C-87DD5EE77049AB6F}",1012,1012409730
"Valuation positions",,-1,-1,"{EDADBBFD-CFD2-1046-93F1733A7EB0276B}",1012,1012409731
"Economic hedge",,0,-1,"{D48A051F-105C-9841-9B8041FF6EEF28F2}",1012,1012409732
"Accounting mismatch",,0,-1,"{621BD59E-C1AA-0D4A-B0B75175F3621BFD}",1012,1012409734
"Management on a fair value basis",,0,-1,"{17D04BEA-35F1-094F-BCE97FE87E3F7459}",1012,1012409735
"Hybrid contract",,0,-1,"{32F31E63-B774-E64F-A8D21B665C89E65C}",1012,1012409736
"Management for credit risk",,0,-1,"{DAD2FD0B-257D-574C-B2A3120F2629F976}",1012,1012409737
"Correlation Trading Portfolio",,-1,-1,"{848979F0-DBAE-3148-A0784B038655DCFC}",1012,1012409741
"Portfolio that is eligible for exposure",,-1,-1,"{1CA00DCC-3B16-BC43-8B523232F01F9E3C}",1012,1012409742
"Protected by Member State government, promotional lender",,0,-1,"{B1F322C2-E058-AD41-BB81AAAFA044E80D}",1012,1012409743
"Instruments without a call or an incentive to redeem",,0,-1,"{84C0412C-528C-D64C-BB2282FF16AAF3C5}",1012,1012409744
"Instruments with a call or an incentive to redeem",,0,-1,"{09502FF9-3166-5B44-844DD980F64F5AD8}",1012,1012409745
"Call exercisable after the reporting date",,0,-1,"{C2BBD15A-0A3C-F146-9339E80E3F6D300D}",1012,1012409746
"Call exercisable prior to or on 20 July 2011",,0,-1,"{02932BD9-892D-1940-9327069037920755}",1012,1012409747
"Non-interest bearing (held by credit institutions for religious reasons)",,0,-1,"{0F0873B2-D5F9-4C40-A0A78A2EC77053EE}",1012,1012409748
"Passing-trough instruments promoting government's public policy objectives",,0,-1,"{F1EDFB84-84FE-FE47-946DC801A204E0A8}",1012,1012409770
"Ranking in insolvency",,-1,-1,"{972404DA-0E20-BD4F-A78EBD833B740083}",1012,1012409776
"Pass-through promotional loans",,-1,-1,"{29A89A6F-4B5C-E747-A2FDDDD5ED7CAF34}",1012,1012409778
"Callability of the instruments",,-1,-1,"{7831D0E3-FD67-9A4F-A238847313C91865}",1012,1012409779
"Not applicable / All Payments & Type of entity",,0,-1,"{244397D2-B368-3748-A93F02F7D5F52A36}",1012,1012409780
"Fraudulent payment transaction",,0,-1,"{AEF7450A-4830-C049-B1E01A0E9E6DF90C}",1012,1012409782
"Payment transactions other than credit transfers",,0,-1,"{2E99AB65-6AD1-F446-956AADA7D41989A0}",1012,1012409783
"Initiated via non-remote payment channel",,0,-1,"{013EBEC7-F210-5744-90451661EAA6D219}",1012,1012409784
"Initiated via remote payment channel",,0,-1,"{448632B1-C982-4247-B79273937EAB8668}",1012,1012409785
"Authenticated via strong customer authentication",,0,-1,"{4E242642-B0F7-E94E-A39ED87BA339846A}",1012,1012409786
"Authenticated via non-strong customer authentication",,0,-1,"{89A22146-4D4A-3F4E-BAD7BF946132CB6A}",1012,1012409787
"Initiated electronically",,0,-1,"{122734F2-3060-C449-B1BF0C57F5C07329}",1012,1012409788
"Initiated non-electronically",,0,-1,"{DD866CED-2A02-414E-BAC97E4B101EC96F}",1012,1012409789
"Consent given in another form than an electronic mandate",,0,-1,"{AC3C84BC-19A3-214F-A1CE34B59EA174F0}",1012,1012409790
"Consent given via an electronic mandate",,0,-1,"{B0034209-DE8F-EC4F-B7EEFED3C9FE9DF0}",1012,1012409791
"Low value",,0,-1,"{2867F61C-6CF2-5D46-B4BE6FD0C98700F8}",1012,1012409793
"Trusted beneficiary",,0,-1,"{B184C5B9-E178-4A4B-967B8C03AEED13C5}",1012,1012409794
"Recurring transaction",,0,-1,"{0B6B2DD7-3396-CB45-A23D4F5E87428E54}",1012,1012409795
"Payment to self",,0,-1,"{992F9552-DEAE-E846-95EEA9C6FDC2283F}",1012,1012409796
"Use of secure corporate payment processes or protocols",,0,-1,"{48C51C22-AFAA-B64F-94285F1BB1EE9617}",1012,1012409797
"Transaction risk analysis",,0,-1,"{94FBA78E-9B7E-DC4D-A4448434388EA3B6}",1012,1012409798
"Merchant initiated transactions",,0,-1,"{E6F6A67C-8C6A-FA46-A76306628B5B048F}",1012,1012409799
"Other reasons for authentication via non-strong customer authentication",,0,-1,"{EB730E52-4042-274B-B9D82B9D44D96B6D}",1012,1012409800
"Unattended terminal for transport or parking fares",,0,-1,"{6DD5D1A7-9783-EC47-B8D3F0436FF7D74B}",1012,1012409801
"Contactless low value",,0,-1,"{B644CD43-0A57-974E-A3D389F38C36C400}",1012,1012409802
"Payments with cards with a debit function",,0,-1,"{4BAC3D55-96F3-4F4E-B0AC69EDFC5C1B44}",1012,1012409803
"Payments with cards with a credit or delayed debit function",,0,-1,"{434E75EE-74F9-EC48-B74E5CD020A65595}",1012,1012409804
"Type of authentication",,-1,-1,"{7ADA6E72-F82E-CF4E-93552A5E2B085526}",1012,1012409805
"Type of initiation of payments",,-1,-1,"{F023F49F-31ED-124E-92AFF4B4D587E816}",1012,1012409806
"Type of consent of payment",,-1,-1,"{A86EFB1D-E910-AC4E-8F25A87C252E5A42}",1012,1012409807
"Reasons for authentication via non-strong customer authentication",,-1,-1,"{E8F9179F-AE3F-004B-854956E527046169}",1012,1012409808
"Card funtion in payment",,-1,-1,"{BAAC79BB-17E5-9E4B-89679F19275A3786}",1012,1012409809
"Not applicable / All Quantity intervals",,0,-1,"{05E603E4-6071-924E-97BDE2322E4038DE}",1012,1012409810
"Number of price observations",,-1,-1,"{0A09142A-ACB8-A54C-8881FD1407AFB389}",1012,1012409816
"Not applicable / All Resolution, own funds and type of entities",,0,-1,"{74FDA5CC-CC5A-B940-A29870C5883730C5}",1012,1012409819
"Type of institution for resolution",,-1,-1,"{54DA1E73-4031-ED4F-8EA515E67A651748}",1012,1012409821
"Not Applicable / All Resolution & Contracts",,0,-1,"{12CA32CE-B6F4-6641-A255040D03983919}",1012,1012409822
"Contract includes write-down conversion clause (Art. 55 BRRD)",,0,-1,"{12C825D7-F001-5E48-8D40990DD97CE702}",1012,1012409858
"Type of impractability for inclusion of the contractual provisions governing a relevant liability the contractual term",,-1,-1,"{7D8377C7-DFE3-2640-BEBB274338BF08BD}",1012,1012409859
"Type of items being notified by the reporting entity",,-1,-1,"{D03C599F-B0DB-1341-A8A5E2B20EDFE5C2}",1012,1012409860
"Contract includes write-down conversion clause (Art. 55 BRRD)",,-1,-1,"{69A6777A-F9A5-E844-A529995BF7DE7919}",1012,1012409861
"Reference date minus 24 months",,0,-1,"{C7AB5086-E9EF-4148-BCB9A7C2159D3272}",1012,1012409862
"Latest year",,0,-1,"{275A3808-F0DB-B445-827960C4B1EFAB6B}",1012,1012409863
"Current reporting period",,0,-1,"{6019D986-D91A-5D43-A7AA4A70B235DE5C}",1012,1012409864
"Past 5 years",,0,-1,"{D4DFEEF6-03AB-1140-980B4D5D9F83BC10}",1012,1012409867
"Reference period for the calibration of PD models",,0,-1,"{4694E3AE-5F7F-3E46-82BEF0FD3155CB3E}",1012,1012409868
"Reference period for the calibration of LGD models",,0,-1,"{6B61C9AD-92EE-9A49-A32BA569A4097F3E}",1012,1012409869
"Reference date + 24 months",,0,-1,"{BB1BB6F6-A29C-4F42-B24A49919EB44256}",1012,1012409870
"Reference date + 36 months",,0,-1,"{0B57D5A9-4FF5-954D-9FE9316A13C89072}",1012,1012409871
"Reference date + 48 months",,0,-1,"{3B586BCE-5E82-2C44-BEB876651A1A0DEC}",1012,1012409872
"Reference date + 60 months",,0,-1,"{371B8EDD-9860-0B42-AAD88D9B8E7CAAFE}",1012,1012409873
"Reference date + 72 months",,0,-1,"{7D27F16B-F45A-DE4D-8B6A6DD37968DF5A}",1012,1012409874
"Reference date + 84 months",,0,-1,"{6417D42D-914E-C74C-B20A25AC271FD11D}",1012,1012409875
"Reference date + 96 months",,0,-1,"{407BE535-BB69-8A4E-9D864256BCEFD952}",1012,1012409876
"Reference date + 108 months",,0,-1,"{B940C4D5-9D73-F74D-AB54BC8FBDF77C8B}",1012,1012409877
"Reference date + 120 months",,0,-1,"{1A64FF39-EBD9-C244-813C1CD332CC12B8}",1012,1012409878
"Date of origination",,0,-1,"{44C0E374-4B77-CA40-94C9D554C23D8A11}",1012,1012409879
"Between more than 12 and 24 months after the reference date",,0,-1,"{B24AF902-97FD-D344-836B072BBAE2AF1C}",1012,1012409880
"Between more than 24 and 36 months after the reference date",,0,-1,"{D2BD6972-47DC-5743-ADA5AA4BE24906B6}",1012,1012409881
"Between more than 36 and 48 months after the reference date",,0,-1,"{F01C369B-B58D-0A41-A201F8A824521378}",1012,1012409882
"Between more than 48 and 60 months after the reference date",,0,-1,"{DA22FFC6-7705-5840-B8FFA1EDA048204C}",1012,1012409883
"Between more than 60 and 72 months after the reference date",,0,-1,"{4B2ACDAD-3135-3F47-AC2CF187284DCE26}",1012,1012409884
"Between more than 72 and 84 months after the reference date",,0,-1,"{A38C45F8-D626-C94D-9B7AB59258B81B4E}",1012,1012409885
"Between more than 84 and 96 months after the reference date",,0,-1,"{96FB2A21-B3DA-264E-A7EF9074BD1C6221}",1012,1012409886
"Between more than 96 and 108 months after the reference date",,0,-1,"{A6B602FE-385F-1548-A6BE30F67CDA473B}",1012,1012409887
"Between more than 108 and 120 months after the reference date",,0,-1,"{7EC2F809-739C-A044-BDB379E4E5F1ABAC}",1012,1012409888
"Before 27 June 2019",,0,-1,"{65049457-99B8-2241-9A98B38224BA050F}",1012,1012409889
"Previous reporting period",,0,-1,"{EE2CF747-1683-F440-BC96A98F5EBACA5A}",1012,1012409890
"Subsequent financial years",,0,-1,"{24C8F8BA-0D1E-3243-A8F6B1C59B4A697B}",1012,1012409891
"Future reporting periods",,0,-1,"{0B56BD82-0845-5145-86ED78D3022E2957}",1012,1012409892
"Month-2-value",,0,-1,"{7EA49D6B-27BC-A94F-985044DF3C980758}",1012,1012409893
"Month-3-value",,0,-1,"{F5AAF9BB-E6C2-5C40-B9B3C5F7670E68D7}",1012,1012409894
"Month-1-value",,0,-1,"{C8D778E8-E8C0-F749-9E3C1C922C80FAAF}",1012,1012409895
"Quarterly",,0,-1,"{C8FD7857-194B-FF40-B9504DCC9113FECC}",1012,1012409896
"Reporting year T",,0,-1,"{8BA0D844-91AC-8E49-9FBDBA9314CD571B}",1012,1012409897
"Complete accounting year T-1",,0,-1,"{0897DF89-2C42-0D43-8DA58C333A5B3D5A}",1012,1012409898
"Complete accounting year T",,0,-1,"{BD64977C-4660-8B48-AFFC9E7D4BCB934C}",1012,1012409899
"End accounting year T-2","Year-end figure for T-2  (T is the year-end reference date)",0,-1,"{5F672BCC-B556-2F44-877AF2A9AECD955E}",1012,1012409900
"End accounting year T-1","Year-end figure for T-1  (T is the year-end reference date)",0,-1,"{0C535611-6650-CD4F-84E41F31568627D7}",1012,1012409901
"End accounting year T","Year-end figure for T  (T is the year-end reference date)",0,-1,"{CC1D4828-AE5F-FA46-A0B545EDF8CE66E7}",1012,1012409902
"Current and previous reporting periods",,0,-1,"{42D9B065-B18C-1840-945875181FEF0D9C}",1012,1012409904
"Reference date + 2 years",,0,-1,"{1FA44362-DE55-1341-A94FAFDBB921C713}",1012,1012409906
"Reference date + 3 years",,0,-1,"{7103FC10-917A-EF4C-845CAE6DC36CC1EB}",1012,1012409907
"Date of initial recognition",,0,-1,"{31DC1EFE-9118-B941-A1C44ABF9D6F327D}",1012,1012409908
"Point in time of exchange",,0,-1,"{B21BFCA6-1471-504C-9218D4F7CA85C0D6}",1012,1012409910
"Before resolution",,0,-1,"{0028B86E-4735-894E-B84E7EB1E709B8ED}",1012,1012409915
"Reference date + 6 months",,0,-1,"{13AB8581-812B-3F45-BDA2AADDC52A19C5}",1012,1012409917
"Reference date + 5 years",,0,-1,"{505543CB-4B15-D640-A6812A4041583B9D}",1012,1012409918
"Reference date + 10 years",,0,-1,"{3A92F525-CE48-724D-AF8BF0CBD25079F4}",1012,1012409919
"Reference date minus 6 months",,0,-1,"{3CB254F3-3E3A-D745-AD5DFC73DDE24400}",1012,1012409920
"Reference date minus 7 months",,0,-1,"{E10D1418-0723-BD4C-B3934E4B8DEDB60A}",1012,1012409921
"Reference date minus 8 months",,0,-1,"{5292E037-252B-364F-ABAC76CCDBD851EE}",1012,1012409922
"Reference date minus 3 months",,0,-1,"{5AA48EE9-DEA9-AA4A-BCED8C45057E3447}",1012,1012409923
"Reference date minus 9 months",,0,-1,"{E975E8A5-0141-C144-81ADD381D9CA604A}",1012,1012409924
"Reference date minus 4 months",,0,-1,"{B4C32D5F-DF01-2842-9937E90861D27B9F}",1012,1012409925
"Reference date minus 10 months",,0,-1,"{E5406E72-B9D2-4B43-9FFC715F41C4F650}",1012,1012409926
"Reference date minus 5 months",,0,-1,"{ED5E616B-AF57-A947-868E0C1346964A06}",1012,1012409927
"Reference date minus 11 months",,0,-1,"{0A816BED-60BD-BE46-908EFE122785CC4D}",1012,1012409928
"Reference date minus 12 months",,0,-1,"{B7D69275-CB06-CF47-B2E1BD29970EBE5C}",1012,1012409929
"Reference date minus 13 months",,0,-1,"{D487E5A4-414E-224D-86477784AF1D35A3}",1012,1012409930
"Reference date minus 14 months",,0,-1,"{0408F42C-108B-674E-AD11414CB0B4DCE6}",1012,1012409931
"Reference date minus 15 months",,0,-1,"{E21A1147-A156-5D4A-A1882D7899E9793E}",1012,1012409932
"Reference date minus 16 months",,0,-1,"{74C787AB-FBFE-7148-AE92EF7391E56BA0}",1012,1012409933
"Reference date + 12 months",,0,-1,"{ECEEB0FD-B616-034E-AAD5B86983A94B93}",1012,1012409934
"Period / point in time when remuneration is vested",,-1,-1,"{E7FCC500-ADA4-4E4D-B7A45407E047523E}",1012,1012409936
"Date / period of valuation",,-1,-1,"{182FFF4B-C857-6B47-B5757EA2ABE2ED72}",1012,1012409938
"Date / period of initial recognition",,-1,-1,"{583AD55E-9700-F145-A6924716B91E5C76}",1012,1012409939
"Date / period of application of forbearance measure",,-1,-1,"{6AC80C5E-AE3A-744D-B1DE642141933B9C}",1012,1012409940
"Frequency",,-1,-1,"{D587FD4C-997B-4D43-8E863180AECADA0F}",1012,1012409941
"Reference period for the underlying event",,-1,-1,"{2F0E71B0-BD71-E84E-96508C22CD87F594}",1012,1012409942
"Period / point in time when remuneration was awarded",,-1,-1,"{E6F13622-AA67-7D4F-93939E832F0F07AD}",1012,1012409943
"Period / point in time when remuneration was paid",,-1,-1,"{BCEF4963-1938-FB48-A7794B5928F45F58}",1012,1012409944
"Reference period for estimate",,-1,-1,"{B0357D9F-44DA-8640-88A5D3375B904BE6}",1012,1012409945
"Point in time of estimation",,-1,-1,"{0B0C966F-BF53-AC4A-A796C215A38FEE5D}",1012,1012409946
"Eligible T2 Capital",,0,-1,"{539024CA-03ED-7545-962E3EF186C28002}",1012,1012409948
"Eligible AT1 capital",,0,-1,"{1DFC064B-5517-B04C-9ACDE642E1036604}",1012,1012409949
"Type of own funds and eligible liabilities",,-1,-1,"{AA5ED4E0-0AEC-A441-918FA0A8A48C88C7}",1012,1012409950
"Associates",,0,-1,"{E110B154-3B61-8A43-B61EA0F89D266EC0}",1012,1012409952
"Owners of the parent",,0,-1,"{5918CF0C-F6AF-FE4D-A39D84A22A302D91}",1012,1012409953
"Non-controlling interests",,0,-1,"{3E8042EB-FF55-8546-B25B0199C0DCA3D2}",1012,1012409954
"Guarantor",,0,-1,"{D0FDF03D-82F7-D045-AFA5627406A6DE64}",1012,1012409956
"Other than subsidiaries subject to a specific remuneration framework",,0,-1,"{CAC49D28-8D88-0542-88F575F6A43E4D76}",1012,1012409957
"Subsidiaries subject to a specific remuneration framework",,0,-1,"{17A23E79-F13D-5B45-89FD0A3586C1970F}",1012,1012409958
"Clearing member of a qualifying central credit counterparty",,0,-1,"{A333CAEE-F68C-2948-B1DE3328A30CCADC}",1012,1012409959
"Other than agent",,0,-1,"{17D81CD3-A90A-AB45-86997309120CEEE0}",1012,1012409960
"Agent",,0,-1,"{4719A8F5-6212-2346-965AD1067B31835D}",1012,1012409961
"Provider of critical service",,0,-1,"{809141AE-978A-494D-8AA16A5166553416}",1012,1012409962
"Recipient of critical service",,0,-1,"{5AE87AA6-6022-A148-B3454BFCDDC603E7}",1012,1012409963
"Direct parent",,0,-1,"{E3103054-15A8-BB47-81197B98878B9821}",1012,1012409964
"Issuer and guarantee recipient",,0,-1,"{CE3D1E12-850B-904F-BDB3984455AB7F77}",1012,1012409965
"Investor, creditor, guarantee provider",,0,-1,"{2AE35730-0044-F146-966856341CB570A9}",1012,1012409967
"Ultimate parent",,0,-1,"{393B257D-B348-2442-BABDD3486CBB1D4F}",1012,1012409968
"Investor, creditor",,0,-1,"{BC9E1CE4-BE9F-2440-94DB653D618C2F27}",1012,1012409969
"Registrar holder",,0,-1,"{403F292C-8750-4A4A-88994D64D1782EED}",1012,1012409971
"Central Securities Depository (CSD)",,0,-1,"{F85318DC-0D74-A94A-94E67668342DD420}",1012,1012409972
"Paying agent",,0,-1,"{CD190DF8-4CB3-6940-92F435F5820EEF25}",1012,1012409973
"Customer with existing deposit relationship",,0,-1,"{2B87C305-B3C4-BD49-A590E49FE7AA5683}",1012,1012409975
"Unconsolidated structured entities in which the reporting institution has interests",,0,-1,"{D8E3185F-64A5-8C45-874D17C1D1B3C754}",1012,1012409976
"Parent and parent entities with joint control or significant influence",,0,-1,"{26FFD464-7711-9942-86AACD48C4632EE5}",1012,1012409977
"Joint ventures, Associates",,0,-1,"{8B312871-0720-634E-8092448AE03B3950}",1012,1012409978
"Investor",,0,-1,"{C9332A13-E5E3-2E46-8DE147D305034F6F}",1012,1012409979
"Key management of the institution or its parent",,0,-1,"{9F94A1F0-9ACC-B54A-8610C699F5016035}",1012,1012409980
"Related parties other than Parent and parent entities with joint control or significant influence, Subsidiaries, Associates and joint ventures, Key management of the institution or its parent",,0,-1,"{0A760AB3-E86A-6A4C-ACA7768FF0D17B65}",1012,1012409981
"Others than payment users or service providers",,0,-1,"{A94D3027-F3EB-A245-9A32C614C0D26526}",1012,1012409982
"Payment service provider",,0,-1,"{5C96E544-72BA-C445-9B4F8B7B919CB001}",1012,1012409983
"Joint ventures",,0,-1,"{3BC8306D-5383-E04E-937783A961D9A6FD}",1012,1012409984
"Account holder",,0,-1,"{DF62F241-DA86-4C4E-A2E5EDAA5164CD66}",1012,1012409985
"Payee",,0,-1,"{98807D55-3F78-DB4A-BF039ED3EFF2084D}",1012,1012409986
"Payer",,0,-1,"{EAA25F63-431A-F443-9A9B18681FB417A7}",1012,1012409987
"Reporting entity and investment firms of the group",,0,-1,"{4A1137F6-FAD9-9D44-80F436D14107A3AD}",1012,1012409988
"Reporting entity and relevant undertakings of the same group considered in the group test regarding the credit institution threshold",,0,-1,"{C01F6847-DB1E-FD4E-9AAB6A38A316D4CE}",1012,1012409989
"Relevant third country branches",,0,-1,"{096F0E2C-ADBB-FC4C-8A50698EB4263EEB}",1012,1012409990
"Originator, Sponsor",,0,-1,"{028D3C52-976D-AD4A-BBD062CE65202753}",1012,1012409991
"Payment service user",,0,-1,"{99A265DD-B565-D147-9C3CA535A7734173}",1012,1012409994
"Sponsor",,0,-1,"{ECD9BB8C-2C2F-924C-8BEF1FC483EDB278}",1012,1012409995
"Groups of connected clients",,0,-1,"{90C28D53-254A-A346-96F4A677A1EFA2CB}",1012,1012409996
"Subsidiaries",,0,-1,"{9C224563-6494-8D46-A0C000FEAEEE451C}",1012,1012410001
"Doesn't include intragroup positions or transactions",,0,-1,"{BB310A89-0F04-1E49-9CF9DF46F5D625EE}",1012,1012410002
"Includes intragroup positions or transactions",,0,-1,"{BDDFBA27-4BE8-A144-A9B76A694F7B30F7}",1012,1012410003
"Reporting institution",,-1,-1,"{7F83A756-4F43-0F44-BCDCA23C864F4CBB}",1012,1012410006
"Type of user",,-1,-1,"{81C81849-FF9F-894F-BFAA1E59BB37AEE7}",1012,1012410007
"Group structure",,-1,-1,"{F5FFFD6E-7F25-D14F-AF769D4067CEE096}",1012,1012410008
"Mode of participation in FMI",,-1,-1,"{A1E8E7B3-E69D-154B-8C7E516A5B33002F}",1012,1012410009
"Type of relationship of the counterparty",,-1,-1,"{69D620DD-8C0A-A04C-BE8788BE8BB56971}",1012,1012410010
"Relationship of lending entity with issuing entity",,-1,-1,"{0895FCEC-9962-6E46-A3F4181A997DCB61}",1012,1012410011
"Controlling and non-controlling owners",,-1,-1,"{B5001169-D8D3-CB46-B833B6BCE6A1FD0C}",1012,1012410012
"Includes intragroup positions/transactions",,-1,-1,"{A72A30AF-E27C-9C45-BF73E043E1CDCCE8}",1012,1012410013
"Aggregation level",,-1,-1,"{507B0492-BD1B-A04C-BC8E6DD834667EE3}",1012,1012410015
"Role in the contract",,-1,-1,"{B81FDDF0-1D1A-8048-BDFECE0C738ED356}",1012,1012410016
"Group entities including in the aggregate",,-1,-1,"{045D4025-C0DC-6E42-AC53D4E84684A24C}",1012,1012410017
"Related parties - Relationships",,-1,-1,"{5873F788-36DB-2244-872DD3EA7646522F}",1012,1012410018
"Group entity issuing the instrument or item",,-1,-1,"{E0F60F1F-0732-3646-A189315AA135F485}",1012,1012410019
"Risk factor identifier",,-1,-1,"{F8276089-CC5B-114A-945C8208CEB1B31A}",1012,1012410161
"Not applicable / All Related parties/Relationships, Scope of consolidat",,0,-1,"{9898BBAD-52C4-F145-9F215AE9B3B841C2}",1012,1012410162
"Entities of the group other than entities of the same resolution group",,0,-1,"{713D3D4E-0847-6F4E-95C44EB236B5E2EC}",1012,1012410163
"Relationships and Scope of consolidation",,-1,-1,"{2428D64A-71E9-1C4C-9106491A004C5511}",1012,1012410164
"Group capital test",,0,-1,"{9357F854-4910-0649-B4FC2E74120C6E47}",1012,1012410165
"Entities not in the resolution group",,0,-1,"{1F637847-A4AB-E840-85B46E1D4FD3B4EE}",1012,1012410166
"Sub-consolidated",,0,-1,"{16B0FC3C-A61E-5B4A-A0EA980C54816AAF}",1012,1012410167
"Prudential scope of consolidation",,0,-1,"{CC6A4FB1-AD98-8849-AA70247ABD218C5E}",1012,1012410168
"Accounting scope of consolidation",,0,-1,"{40899369-786A-1942-A608871432DA3F74}",1012,1012410169
"Regulatory scope of consolidation plus insurance subsidiaries",,0,-1,"{17561ABA-FC35-994B-9C8A842B30A62596}",1012,1012410170
"Member State/country report",,0,-1,"{8EE1E16C-0B95-E045-99A548A362A0AF5F}",1012,1012410171
"Resolution Group",,0,-1,"{D0480BA7-F920-D342-980E0F2633B1F7BE}",1012,1012410172
"Reporting level",,-1,-1,"{E8C4997D-E252-C74A-B27965994D810AC0}",1012,1012410173
"Subject to retention periods",,0,-1,"{9CF08DF1-F596-0B43-B5340E758587A23A}",1012,1012410177
"Identified staff",,0,-1,"{6E82DB90-4F3D-AC4F-8C9BC24CC53036B0}",1012,1012410180
"Management body in its management function, senior management",,0,-1,"{162F60CE-8975-9244-97425393CE051291}",1012,1012410181
"Management body in its supervisory function",,0,-1,"{B03BB4A2-6AF8-8A48-95B9CCDFA1671A9F}",1012,1012410182
"Identified staff other than management body in its supervisory or management function",,0,-1,"{A8CB73A0-8FE2-CD41-AF52EA1FB163FC40}",1012,1012410183
"Identified staff other than management body or senior management",,0,-1,"{DF49BBF2-3DD8-C84E-A8EABB75EF732E2C}",1012,1012410184
"Management body",,0,-1,"{53CDFAC1-E403-5045-BC618DF8691F5121}",1012,1012410185
"Staff in control functions",,0,-1,"{C4216060-80B9-B746-87B6F15EE8D91666}",1012,1012410186
"Staff other than staff in control functions",,0,-1,"{E7C9F0E7-4A8B-6A48-989A8B7466A86770}",1012,1012410187
"Total genders",,0,-1,"{C19F609E-B3DD-1340-B5636CD0DAC3D699}",1012,1012410188
"Male",,0,-1,"{F9E838F0-07DD-9340-B521659721E20F6F}",1012,1012410189
"Female",,0,-1,"{CD79B5F1-D312-CA49-BFE5BBDFF8CBCC4C}",1012,1012410190
"Different gender than the male or female gender",,0,-1,"{08E4135B-584C-DE44-80D7BCA92125983C}",1012,1012410191
"Staff other than identified staff",,0,-1,"{2E416D06-18E9-9346-8F60EECC88FA3980}",1012,1012410192
"Identified staff other than management body",,0,-1,"{F319B3F1-FB98-6144-A23CFC8918D4A9DF}",1012,1012410193
"Post-employment defined benefit plans",,0,-1,"{82B72565-2BE9-A248-9237ECE87F3583D6}",1012,1012410194
"Management body in its management function",,0,-1,"{AFAD2C33-A3EA-F040-B8EB7FC80AF79E39}",1012,1012410195
"Senior management",,0,-1,"{67152FE9-9B46-2F43-8C260A57142F08A9}",1012,1012410196
"Type of staff",,-1,-1,"{FBFF785A-FD9F-BA43-93FEEF826F17EC4D}",1012,1012410199
"Gender of staff",,-1,-1,"{5EED6021-6619-0948-AD572CB4572FDD2D}",1012,1012410200
"All sectors other than non-financial corporations and other than Central Banks",,0,-1,"{A6D2FFC3-F615-C84D-8E3DB54C566C909A}",1012,1012410201
"Country the law of which governs the contract / master agreement",,-1,-1,"{E88A8C1F-99E4-654B-84B586F7DAC803A5}",1012,1012410209
"Entirely recognized",,0,-1,"{3B26659F-EF4C-8E44-AEA1F57AB3CC042A}",1012,1012410217
"Recognized to the extent of the institutions continuing involvement",,0,-1,"{D4E75607-66B3-8942-9F73D0BCD96E25A5}",1012,1012410218
"Mezzanine",,0,-1,"{E02F1C1C-A0E1-8F4D-8EFC17D6C1615D55}",1012,1012410229
"First loss",,0,-1,"{B43849A6-9504-F64F-9F6627F264B806BA}",1012,1012410230
"Synthetic excess spread (tranche for the purposes of calculating attachment and detachment points)",,0,-1,"{6E76D90E-25F7-CE43-8BD0332979BB9339}",1012,1012410231
"Traditional transactions",,0,-1,"{A2DE78D9-4261-424E-91D59A898EB0A8E1}",1012,1012410240
"Accounting treatment of transferred assets",,-1,-1,"{29025C93-DB8D-F343-A98E5864CC66D8B2}",1012,1012410257
"Non-financial customers other than retail, non-financial corporations, central governments, Multilateral Development Banks, Public Sector Entities",,0,-1,"{B3AE9DAD-1D3D-4A49-8C93B24FBE77035E}",1012,1012410258
"Maintained to obtain cash clearing and central credit institution services within a network",,0,-1,"{96CF0EA4-876C-8F40-A8F2EC8D315AE3AD}",1012,1012410260
"Asset management",,0,-1,"{4F957012-F933-4B4B-B3B88549FDF6F456}",1012,1012410265
"Cash services",,0,-1,"{23C1DDE0-82F8-B74C-A9173EEFE4BACF26}",1012,1012410266
"Guaranteed and export credits",,0,-1,"{59987877-5A9B-FE4A-AADF58D21087866F}",1012,1012410267
"Banking-type ancillary services of CSD/institutions",,0,-1,"{2C1E41AC-A1C4-2044-8BD0267A8D371BE3}",1012,1012410268
"Banking-type ancillary services of designated institutions.",,0,-1,"{F77B7D3D-A132-C747-9109A5FBB6989DC4}",1012,1012410269
"CCP clearing services",,0,-1,"{FE8DFFD0-AA02-7D42-A5C6B11177EB7C14}",1012,1012410270
"Clearing and settlement",,0,-1,"{CDED6388-C664-F04C-88D4F2CE004AF9FB}",1012,1012410271
"Custody",,0,-1,"{6E4058B0-D011-294B-9A3A427D9F428F0A}",1012,1012410272
"Assets Acquisitions, Run-Offs and Disposals",,0,-1,"{EB486220-A662-0046-82C4F8484F2A873C}",1012,1012410273
